leaid,grad_rate_midpt
1930990,92.56279434850863
1931020,92.6772655007949
1931080,93.80555555555554
1931110,88.74952561669829
1931290,87.38448566610455
1931350,96.93783783783785
1931470,90.81419624217119
1931620,78
1931680,95.48899521531101
1931800,92.46677740863787
1931830,86.65040650406503
1931860,95.78733866011063
1931920,87.33788395904436
1931950,93.14
1932010,92.26351351351352
1999017,94.22398190045249
2000001,92.22222222222223
2000002,87.39595619208087
2000003,87.57293127629734
2000004,92.62952646239555
2000006,88.60168471720819
2000007,87.52793296089385
2000008,37.77142857142857
2000012,90.80246913580247
2000013,75
2000014,88.68837209302326
2000015,81.9330985915493
2000016,90.11232876712329
2000017,88.04925544100803
2000019,77.94478527607362
2000020,75
2000022,75
2000023,86.11888111888112
2000028,88.61858190709046
2000029,87.60223048327137
2000030,85.73877551020408
2000346,82.63392857142857
2000348,83.26293103448276
2000349,80.46793002915452
2000350,92.63023679417122
2000351,87.57285714285715
2000352,26.632411067193676
2000353,92.54545454545455
2003180,86.20481927710844
2003200,89.91651990137372
2003210,87.55102040816327
2003240,91.09785202863962
2003270,80.13157894736842
2003300,94.09724663151728
2003360,83.66034260453122
2003390,80.69152542372882
2003430,75
2003450,77.57489347754834
2003480,84.0223880597015
2003510,78.72527472527473
2003540,84.47591888466413
2003570,75
2003630,85.98857736240915
2003720,86.55893832943013
2003780,86.70306513409962
2003810,87.62439024390244
2003870,93.09190672153636
2003900,91.61996161228407
2003960,90.04752851711027
2004020,67.92842535787321
2004050,84.1879815100154
2004080,78.51515151515152
2004140,75
2004170,75
2004200,90.64837625979843
2004230,84.8220064724919
2004260,87.53048780487805
2004290,91.0946261682243
2004350,76.34801762114537
2004380,83.54922279792746
2004410,86.97039030955585
2004440,87.41935483870968
2004470,86.25
2004500,77.33944954128441
2004560,92.66597510373444
2004590,91.96326061997704
2004620,94.92105263157893
2004650,77.43654822335026
2004670,92.42772861356933
2004710,88.73876404494382
2004740,81.32724719101124
2004770,81.77570093457943
2004790,75
2004800,87.82449725776965
2004830,88.98684210526315
2004890,90.23958333333334
2004920,88.12081784386618
2004950,84.98239436619718
2004980,78.89181286549707
2005010,85.09278350515464
2005040,84.95406360424029
2005070,93.54375614552606
2005100,86.98615548455804
2005130,93.53806228373702
2005250,88.90822784810126
2005280,89.81301939058173
2005310,83.59223300970874
2005370,75
2005400,72.22033898305085
2005460,88.84969821875461
2005490,96.28381784574022
2005520,75
2005550,80.95360824742268
2005580,89.0293516179478
2005610,87.85405405405405
2005640,93.50268096514745
2005700,84.53811659192826
2005730,86.84466019417476
2005760,77.26890756302521
2005790,78.14945054945055
2005800,90.9331797235023
2005820,82.86622807017544
2005850,89.52755905511812
2005870,87.66666666666667
2005940,83.3621103117506
2006000,91.5701219512195
2006060,87.2357894736842
2006090,88.13762626262626
2006120,92.67918088737201
2006180,83.73714891361949
2006210,75
2006240,89.344
2006270,86.04696132596685
2006300,94.07642487046633
2006360,85.06801909307876
2006390,79.19078036835941
2006420,94.20672769853098
2006450,92.9245283018868
2006480,86.46110056925995
2006510,76.7047619047619
2006540,88.95512936493577
2006570,85.625
2006580,75.54984894259819
2006630,75
2006660,81.41326093169477
2006690,79.62555066079295
2006720,42.88549618320611
2006840,90.60532994923858
2006870,75
2006930,92.89419087136929
2006960,86.2451403887689
2007020,86.46276991809381
2007050,88.5768296912938
2007080,75
2007110,85.08163265306122
2007170,92.91330343796712
2007260,86.76393442622951
2007290,89.49615384615385
2007320,89.69001490312965
2007350,88.47344110854503
2007380,86.52160493827161
2007440,85.5
2007470,80.28853754940711
2007500,84.98784194528876
2007530,87.729083665338635
2007560,88.22044728434506
2007590,84.33669790915644
2007620,82.33986928104575
2007650,87.99486887115165
2007680,82.34042553191489
2007710,91.6976127320955
2007740,84.45127795527156
2007750,90.26325757575758
2007800,86.61654135338345
2007860,87.65593561368209
2007890,79.8521421107628
2007950,70.9807221173541
2007970,93.93931398416886
2008040,80.80110497237568
2008070,86.71771217712177
2008100,81.23076923076923
2008130,74.05434782608695
2008190,87.06456043956044
2008220,84.58333333333333
2008250,85.45639534883722
2008280,87.11486486486487
2008310,86.81467181467181
2008340,93.86785584273753
2008370,86.76449704142011
2008400,80.18509366281387
2008430,85.41829348541347
2008550,86.46694214876034
2008610,86.69831223628692
2008670,85.0197628458498
2008730,83.97971891122576
2008790,86.77474402730375
2008880,72.088948787062
2008910,75.84482758620689
2008940,75.79156908665105
2008970,90.87263226649249
2009000,89.94354838709677
2009030,85.07402912621359
2009060,82.38738738738739
2009090,86.25
2009140,92.56255879586077
2009180,78.28926537980837
2009240,87.55296229802514
2009320,88.66949152542372
2009360,92.41836734693877
2009390,86.33272809804812
2009420,84.91789473684211
2009450,89.38518518518518
2009480,82.24647887323944
2009510,92.28657799274485
2009570,92.81655844155844
2009600,82.94117647058823
2009630,81.64931506849315
2009660,87.17712177121771
2009720,78.23353293413173
2009780,90.93198992443325
2009840,94.6883116883117
2009850,75
2009900,93.67145135566189
2009930,86.75806451612902
2009960,81.56749858196257
2009990,85.37102473498233
2010020,90.43655589123867
2010050,86.3359375
2010080,85.51020408163265
2010140,90.12342726804502
2010170,85.94462540716611
2010230,85.06429780033841
2010260,89.73955223880597
2010290,86.44736842105263
2010320,93.29391891891892
2010350,85.63565891472868
2010410,88.6248872858431
2010440,79.16822429906543
2010470,75
2010500,89.64560439560438
2010560,84.72516025641025
2010590,75.64247311827957
2010620,90.3656330749354
2010650,92.2156862745098
2010680,90.63333333333333
2010710,82.49720506031186
2010740,89.63446475195823
2010770,89.54248366013071
2010800,85.40031152647975
2010890,81.55461393596987
2010920,85.91489361702128
2010950,84.50704225352112
2010980,75
2011040,75
2011080,95.46462264150944
2011100,92.5948275862069
2011130,92.93191489361702
2011190,76.5548780487805
2011220,85.63725490196079
2011250,88.02837754472547
2011280,75
2011310,77.6875800256082
2011370,85.07930672268907
2011400,81.3425925925926
2011430,88.30508474576271
2011490,91.98186596583443
2011520,85.66666666666667
2011550,89.99249530956848
2011610,78.5625
2011640,87.38559273964833
2011700,91.73559322033898
2011760,84.8785046728972
2011790,83.65384615384616
2011820,87.5187969924812
2011850,52.586637047163364
2011880,70.02713178294573
2011910,87.86649214659685
2011970,68.34069400630915
2012000,95.00591191250369
2012030,92.86144578313254
2012060,86.00719424460432
2012090,86.23688969258589
2012120,82.62569832402235
2012150,89.5216606498195
2012180,91.71257651641626
2012210,90.11324786324786
2012260,75.44124197563212
2012300,87.74806892453951
2012330,88.125
2012360,75.73776546629733
2012390,89.41265060240964
2012420,83.4499455930359
2012450,87.40133037694012
2012510,88.10916392844103
2012540,90.59006211180125
2012600,85.09756097560975
2012630,88.30945558739255
2012780,86.9479768786127
2012810,91.85263157894737
2012840,90.6869822485207
2012870,90.88953488372093
2012900,75
2012990,72.52037857957839
2013020,88.38987341772152
2013050,84.61596119929453
2013110,88.52341597796143
2100030,95.74538745387453
2100070,90.68893456663241
2100081,86.15741145605597
2100094,58.21518987341772
2100095,75
2100120,93.35571847507332
2100150,90.56041222459133
2100180,88.43373493975903
2100210,92.20876494023904
2100240,93.90957446808511
2100270,89.52301054650047
2100300,87.47764014276716
2100330,91.00520291363163
2100360,95.77868112014454
2100390,96.12228057014255
2100420,94.49933774834437
2100480,93.54212454212454
2100510,92.26257969034609
2100540,88.30102414045355
2100570,90.96803540693385
2100620,92.48763250883391
2100630,96.26196758386732
2100660,92.98585322723254
2100690,79.31898238747553
2100720,90.34956217162872
2100750,87.00097529258778
2100780,91.25770925110132
2100810,89.8155197657394
2100840,91.73021978021978
2100870,94.23876404494382
2100900,95.04185068349106
2100930,93.48916761687572
2100960,93.1056338028169
2100990,90.42037827943868
2101020,97.51243671582654
2101050,95.89458955223881
2101110,81.65645805592544
2101150,89.40862944162436
2101200,95.15822784810126
2101230,80.90060240963855
2101260,94.25933075933077
2101290,91.88095238095238
2101320,96.51226790450929
2101350,78.19697467938178
2101380,84.088772845953
2101410,94.15171650055372
2101440,90.80683863227354
2101470,90.08699643039266
2101500,93.15748031496062
2101530,88.3320707070707
2101620,90.70639693821761
2101650,91.48090277777777
2101680,92.20427112349118
2101710,80.21628189550425
2101740,87.17855386128873
2101760,94.22800875273524
2101800,92.09534368070953
2101860,83.07073998642227
2101920,96.20135440180587
2101950,94.51957909263412
2101980,87.41022280471822
2102010,83.1423918943369
2102040,96.20455437769925
2102070,82.61029411764706
2102100,88.595703125
2102130,90.94545454545455
2102160,89.29987908101573
2102220,88.60412926391382
2102250,86.93904320987654
2102280,90.79129096107323
2102300,87.82604540023895
2102340,94.31643132220796
2102400,94.53185185185185
2102460,92.17957059206246
2102490,89.20454991174739
2102520,92.33032490974729
2102540,92.38670091324201
2102580,89.81051898293278
2102640,96.6541186891054
2102670,94.74159462055715
2102710,88.40453822806765
2102760,94.79745685740235
2102790,91.79088050314465
2102860,86.91002610164287
2102910,87.80632411067194
2102940,87.92908481073312
2102990,80.17237127688843
2103000,87.7866184448463
2103030,89.91416599080833
2103060,91.93892924401399
2103090,91.66838235294118
2103120,94.05607876712328
2103150,87.69798822374877
2103180,95.37918060200668
2103210,83.05599036724864
2103240,93.06522829904665
2103270,94.42436974789916
2103330,96.48357664233578
2103360,94.38218594748048
2103390,96.36901653611837
2103480,90.26608026388126
2103510,93.65465729349737
2103540,88.83168604651163
2103630,94.65853658536585
2103690,95.71502590673575
2103720,91.93265735603596
2103750,93.33694048204623
2103780,91.67623762376238
2103810,92.04817914498983
2103840,91.54338963308095
2103870,90.39645881447267
2103900,94.29768137621541
2103960,91.26736631684157
2103990,88.71002210759028
2104020,90.44007989347537
2104050,92.21617960131604
2104080,94.51577909270218
2104110,93.41581536133182
2104140,90.55386488131467
2104170,91.99444444444444
2104200,96.21559888579387
2104250,88.47442483806121
2104290,88.74095437860514
2104380,94.72113118617439
2104410,92.02781211372064
2104440,91.01276276276276
2104470,94.35396518375242
2104500,92.11751348282712
2104530,94.78335295715968
2104560,93.12906666666666
2104590,84.08955555555556
2104620,89
2104650,81.24004085801839
2104680,94.22638436482086
2104710,91.05345911949685
2104740,95.06612971598136
2104770,92.3955518018018
2104800,93.31816128303592
2104830,95.82533197139938
2104860,92.90772128060263
2104890,89.51071122536418
2104950,96.56949730935818
2104980,96.65472312703582
2105040,90.30726256983242
2105070,95.02100391598434
2105100,95.76980874316939
2105130,96.34295415959252
2105160,93.71647789550602
2105190,83.71586345381526
2105260,87.40353021045486
2105320,90.06507692307693
2105370,78.5036496350365
2105400,92.87542315504402
2105430,85.32242124768376
2105490,93.78741947707465
2105520,96.92891168926347
2105550,94.08262108262107
2105580,90.43353474320242
2105610,91.44
2105640,90.85589519650657
2105700,96.12482168330956
2105730,94.75746876697447
2105760,95.338963308095515
2105790,91.00764525993883
2105820,86.96853823814133
2105880,93.60647887323944
2105910,91.34005376344086
2105940,94.43956043956044
2105970,90.10089020771514
2106000,94.20620649651973
2200017,93.86261261261261
2200018,57.96279069767442
2200022,95.69340659340659
2200023,57.58656873032529
2200030,87.43368283093054
2200035,92.31334622823985
2200036,91.6490486257928
2200038,89.06607142857143
2200039,89.54005738247628
2200040,66.69542857142858
2200047,2.977239353891336
2200055,89.25263157894736
2200060,90.62044025157233
2200090,86.0249898000816
2200120,86.31890376829648
2200125,84.8472571716155
2200146,93.14410480349346
2200148,93.86184210526316
2200150,77.71134868421052
2200151,14.043478260869565
2200156,70.90094043887147
2200157,45.11568296795953
2200160,91.3
2200180,92.5319839602826
2200186,81.36761710794298
2200188,25.56823529411765
2200197,82.87382160986222
2200198,82.27906976744185
2200205,48.958333333333336
2200207,69.74600355239787
2200210,90.41892583120205
2200214,39.698113207547166
2200215,90
2200217,83.82210242587601
2200218,44.98684210526316
2200221,21.998193859121013
2200229,63.5609756097561
2200232,25.26857142857143
2200233,42.83691328560064
2200237,82.17766853932584
2200238,54.634669151910536
2200240,71.94515235457064
2200241,14.139931740614333
2200247,85.39350180505416
2200252,75
2200257,56.75249320036264
2200261,73.97077761267954
2200264,36.725806451612904
2200265,72.04347826086956
2200270,82.4646713808036
2200275,80.65822784810126
2200281,87.13689482470785
2200290,70.08196721311475
2200291,90.4936268829664
2200293,32.969581749049425
2200294,94.55154300722259
2200297,94.61661341853036
2200299,96.30371900826445
2200300,73.65206253631226
2200330,82.01747865763909
2200360,92.13991416309013
2200390,90.81653042688465
2200420,81.86759868421052
2200450,89.18111753371869
2200480,76.47485493230174
2200510,93.24048972452995
2200540,65.73352227126806
2200570,94.35011990407673
2200600,79.09864300626305
2200630,74.42107117688514
2200660,75.88212782242633
2200690,82.47868217054264
2200720,78.66360514335915
2200750,83.84604585868038
2200780,83.94877156299006
2200810,92.3556609365738
2200840,70.16352645280854
2200870,73.76738134887593
2200900,88.19042258399723
2200960,92.98041089345436
2200990,92.65704726056043
2201020,83.91336502905442
2201050,62.629411764705885
2201080,79.973208910295
2201110,67.59551656920078
2201140,78.70203272186416
2201170,83.68463536834291
2201200,82.74044089491822
2201230,88.50521529820807
2201260,67.60662701784197
2201290,75.25068132918958
2201320,83.95080576759966
2201350,79.57464084946908
2201380,90.87079831932773
2201410,88.18109982260926
2201440,83.14451488127216
2201470,69.15202702702703
2201500,81.1747572815534
2201530,76.39741724263368
2201560,67.92310719345191
2201590,79.86580356031371
2201620,86.24055688691088
2201650,79.41052417243586
2201680,70.361898416278
2201710,84.60461285008236
2201740,80.95903295038505
2201770,76.30962705984388
2201800,91.19398129320862
2201830,89.59794146027662
2201860,79.66319315221436
2201890,78.89211831082235
2201920,77.55017921146954
2201950,91.53112313937754
2201980,88.06453305351522
2202010,82.0625
2280100,2.809103260869565
2300049,92.8170731707317
2300050,30.786046511627905
2300053,91.99336057201225
2302610,74.01780021253985
2302640,77.39787581699348
2302730,85.84965831435079
2302820,81.78663850013203
2303150,84.12655086848635
2303290,81.9849315068493
2303510,82.47002724795641
2303780,88.34110084371233
2303870,77.52368064952638
2303930,94.35406360424028
2304895,81.32860520094563
2305280,82.4641975308642
2305310,83.85135135135135
2305360,88.925
2305500,80.78308321964529
2305670,95.5675965665236
2306060,91.96330275229357
2306250,84.86381322957197
2306510,90.99741602067184
2306810,75
2307140,80.19610570236439
2307320,66.1440959409594
2307530,89.38314509122502
2307710,80.39099526066352
2307800,88.64942528735632
2308280,82.2112676056338
2308400,82.34693877551021
2308500,83.92684478371501
2309930,81.23690476190477
2310500,81.21702367531005
2310530,94.34322180062091
2310590,83.30488974113135
2310620,77
2310650,80.06603773584905
2310680,80.90047393364928
2310710,85.20964860035735
2310770,77.51078406495813
2310860,84.14423076923077
2310890,78.92099322799096
2311010,77.9202657807309
2311100,92.29656607700312
2311160,88.08997429305913
2311250,87.78745644599303
2311280,85.7070707070707
2311310,87.62048192771084
2311370,89.8933025404157
2311430,88.22857142857143
2311520,85.16676923076923
2311550,85.1821052631579
2311580,80.2314578005115
2311610,84.32385120350109
2311670,80.11725955204216
2311700,85.432
2311730,82.56333830104322
2311790,78.79015271195365
2311820,75
2311850,84.89690721649484
2312330,85.82498352010548
2313350,77.14430014430015
2313490,95.92606149341141
2313560,78.5389465875371
2313860,83.81339401820546
2313970,86.06022408963585
2313980,75.49376947040498
2314100,94.61462029808375
2314130,93.19242155121373
2314160,86.88929889298893
2314190,88.33084577114428
2314210,81.1551724137931
2314240,95.62160664819945
2314300,91.65055762081784
2314330,85.95962199312714
2314440,75.69732142857143
2314530,79.1008849557522
2314560,86.13380281690141
2314590,75.97519489723601
2314610,58.971428571428575
2314670,82.84367321867322
2314700,84.3545355981207
2314762,86.9738430583501
2314767,86.61578266494179
2314768,86.8628523348759
2314772,76.74350797266514
2314773,91.626953125
2314775,83.82386726228462
2314776,85.29340761374188
2314777,86.32858414959928
2314778,89.20602605863192
2314779,87.30066170388751
2314782,80.07196749854904
2314783,74.12603305785125
2314784,91.1621301775148
2314785,88.20981165133597
2314787,76.26089238845145
2314788,92.10950080515298
2314789,92.3045515394913
2314790,81.32138857782755
2314791,80.74503657262278
2314793,87.57244501940491
2314794,78.03888888888889
2314795,81.41208156983456
2314796,88.65217391304348
2314803,83.32460732984293
2314805,84.58108108108108
2314806,91.78571428571429
2314808,67.04961832061069
2314809,83.2274678111588
2314812,93.78084179970972
2314815,85.06815020862308
2314816,59.171270718232044
2314819,53.26480446927374
2314821,49.65821389195149
2314822,78.09656652360515
2314832,90.82822085889572
2314833,83.5131964809384
2314838,88.18681318681318
2400027,89.57464212678936
2400030,88.61147876308507
2400060,86.50117626170714
2400090,67.9265531174589
2400120,86.65044389667128
2400150,93.24234818378304
2400180,84.72942118966553
2400210,93.87203210815377
2400240,88.43215664644237
2400270,91.79249829324124
2400300,83.37949067758072
2400330,90.08053522543159
2400360,90.24101796407186
2400390,86.69812743117329
2400420,90.4051693216584
2400450,87.57730870712402
2400480,86.41861879703504
2400510,77.54938202606029
2400540,94.35676433915212
2400570,82.9589995899959
2400600,92.48052486187845
2400630,87.7672131147541
2400660,90.29481641468684
2400690,80.25867275539515
2400720,90.7905132192846
2500001,80.36181972789116
2500002,78.0165111270639
2500013,91.308223477715
2500021,89
2500025,87.92771084337349
2500026,69.38571428571429
2500028,94.37871458189358
2500033,15.763255240443895
2500035,75
2500036,92.37012987012987
2500038,86.1244094488189
2500040,88.50980392156862
2500041,88.30575539568345
2500044,85.06208718626155
2500046,89.8938053097345
2500049,9.267252747252748
2500051,92.583559168925035
2500052,91.52413793103449
2500053,89.20747889022918
2500054,91.92399049881236
2500055,92.81260945709282
2500057,92.69499241274659
2500058,95.43043674020711
2500063,84.61304347826086
2500066,67.28757396449704
2500067,95.53662551440328
2500069,75
2500070,78.96000000000001
2500073,73.9203187250996
2500075,88.13986013986013
2500076,87.39910313901345
2500079,82.88196721311476
2500080,81.88524590163934
2500082,86.49824561403508
2500084,87.30839416058394
2500085,94.67458603311735
2500086,90.81920903954803
2500090,14.024924471299094
2500517,80.10000000000001
2500518,89.70034246575342
2500519,88.11879432624113
2500522,86.98329853862212
2500526,76.7015503875969
2500532,16
2500541,93.67156502571639
2500542,85.67333333333333
2500544,82.98910823689585
2500546,82.7948717948718
2500547,79.05348258706468
2500548,69.10485436893204
2500550,78.86842105263158
2500551,30.25172413793104
2500553,43.84511784511785
2500554,96.480185131617
2500555,11.625760649087221
2500556,30.477512828252337
2500589,14.666666666666666
2500590,12.413793103448276
2501650,90.0257627118644
2501710,94.35879378837124
2501780,80.56489945155393
2501800,89.2474278544542
2501860,83.82912032355915
2501920,86.22498426683448
2501950,92.86619312727971
2501980,91.57875741170405
2502040,92.34867776689521
2502100,90.39718565592375
2502110,95.81418724870764
2502160,71.06263656227239
2502190,84.02224137931034
2502220,90.57858546168958
2502250,86.205
2502310,82.7434184675835
2502400,91.67556071152359
2502430,91.51392281387396
2502460,87.99550898203593
2502490,94.12655719139298
2502530,90.67807807807807
2502580,92.79858657243817
2502640,86.02525486561632
2502670,84.52461538461539
2502710,97.12809055704498
2502715,87.52026529108326
2502740,95.84328358208954
2502790,69.99129501550202
2502820,89.01772151898734
2502940,91.4312015503876
2503030,90.29692539238874
2503070,95.7822257806245
2503080,95.76165936614275
2503090,73.03454580446497
2503150,90.94006734006734
2503240,91.07576265504525
2503270,86.46252522340733
2503300,92.66471663619744
2503310,88.37066246056781
2503360,88.40835266821345
2503390,91.0166172106825
2503510,92.46795415959252
2503540,56.85583420934074
2503660,77.64065113167577
2503750,90.32066666666667
2503780,95.05676855895196
2503870,95.28749660970979
2503990,89.85300462249614
2504020,87.6319851806113
2504050,87.44035228182545
2504140,79.07346221441125
2504200,88.93152804642166
2504230,88.19874804381847
2504290,94.4966703662597
2504320,88.97383935151069
2504360,89.75715524718126
2504410,96.39195478723404
2504440,92.98764105319721
2504500,94.22860238353195
2504560,90.49291237113403
2504590,87.33618984838496
2504620,95.05072670276432
2504770,74.13595518730307
2504800,87.40313879352624
2504830,67.33050847457628
2504860,83.71530612244898
2504890,73.07820613690008
2504950,94.16855690262025
2504980,79.01841596909209
2505010,93.99592169657423
2505020,90.15574712643678
2505070,91.4250448833034
2505100,88.55052264808363
2505130,78.29990800367986
2505160,81.30580645161291
2505220,95.36147757255937
2505270,73.99771428571428
2505280,85.19512195121952
2505370,90.11364633611234
2505400,91.69651162790697
2505470,93.72786508240706
2505480,92.9297124600639
2505485,96.15893892108784
2505490,75.57866462010745
2505500,95.89154103852596
2505580,92.21115537848605
2505670,93.81507246376812
2505730,93.37148537347345
2505740,92.00700280112045
2505790,96.15980944131658
2505880,93.05867560771166
2505940,88.29201101928375
2505970,72.76266941661756
2506090,95.33552042946616
2506150,75.08878048780488
2506240,91.56131031429837
2506270,62.362717574396406
2506300,92.71342078708375
2506330,96.02693498452012
2506390,81.27574611181169
2506420,85.40806754221389
2506480,91.45460199004975
2506510,92.74836601307189
2506660,69.39698523506517
2506690,81.74934036939314
2506720,88.06319702602231
2506750,93.17230273752013
2506780,85.76671999999999
2506840,94.85919123570163
2506930,94.47524324324326
2506960,93.06513409961686
2506990,94.4899257688229
2507020,75.31326833403985
2507050,89.5659747961453
2507080,90.41364785172703
2507110,71.11345146550764
2507140,95.75274122807018
2507170,78.49745240010726
2507230,92.60021237058666
2507260,94.3904087544255
2507320,77.41187785525366
2507350,94.4375
2507380,88.3604915794265
2507410,95.020719738277
2507440,86.06160458452722
2507500,85.4412041392286
2507530,95.25251677852349
2507560,83.60537836147593
2507590,94.36488340192044
2507620,93.58984635938543
2507680,89.15013550135501
2507740,83.61158509205208
2507770,88.68684422921712
2507860,82.08176766340301
2507890,91.13890808569454
2507920,92.90990187332739
2507980,92.53593015446609
2507985,88.14990859232175
2507990,79.97801047120419
2508040,89.903125
2508050,96.6599342414279
2508160,88.46206225680933
2508250,78.7201646090535
2508280,84.7580372250423
2508310,92.09922113105316
2508320,96.26934984520123
2508340,94.58416945373467
2508370,95.60364175312301
2508430,57.802985749830356
2508440,89.46511627906978
2508580,92.74988794262663
2508610,94.97828249336871
2508650,96.1201923076923
2508670,76.58689655172414
2508700,94.1535851617281
2508730,91.81091011871113
2508760,80.76532769556026
2508790,90.45384318269602
2508820,94.8475113122172
2508850,91.04456633527596
2508860,91.74334600760456
2508910,95.28010661497456
2508940,87.90366972477064
2508950,94.95678191489361
2508960,96.79024034959943
2509000,90.6574682435392
2509030,96.130958617077
2509060,89.04422461448938
2509140,96.42086330935251
2509150,94.7181146025878
2509270,83.185733512786
2509300,82.09334415584415
2509310,87.70512157268494
2509360,81.9323269130661
2509420,94.03721739130435
2509450,92.74289772727272
2509600,91.92173913043477
2509630,78.55258437958585
2509720,88.6439315352697
2509870,89.62978062512133
2509900,77.43514259429622
2509930,76.43712991988855
2509990,93.90452261306532
2510050,77.26429412534345
2510170,85.43586896168794
2510200,93.44277108433735
2510380,80.47121634168988
2510470,91.16833030852995
2510500,84.25224071702945
2510560,91.45107212475634
2510590,92.5424610051993
2510615,96.91559544021345
2510620,93.43647604327666
2510770,93.69575379820803
2510830,95.49554631828978
2510890,79.84886295029182
2510920,89.31122745782432
2510930,93.04860392967942
2511010,65.97206959706959
2511020,96.30577427821522
2511040,90.51940298507463
2511050,93.37581699346406
2511060,91.20071684587813
2511130,69.94020364928586
2511220,89.46308068459658
2511250,88.09188361408881
2511400,92.05777054515866
2511430,93.06974459724951
2511460,92.04718693284936
2511490,92.46875875595406
2511520,85.42611336032388
2511580,90.40856672158155
2511735,94.57626572073525
2511740,86.95191011235954
2511760,93.82578875171468
2511800,96.074483421432
2511850,79.16273849607184
2511880,93.23691955526488
2511910,92.80419580419581
2511970,92.77519604995643
2512000,78.67495559502665
2512030,69.20609884332282
2512060,69.06479933110369
2512100,83.8226837060703
2512180,86.09408825978352
2512210,94.93164757013038
2512240,65.65157004830918
2512270,94.93481276005548
2512390,89
2512420,95.42541924095322
2512510,84.12717291857274
2512600,95.05838947706128
2512630,83.60358699296012
2512660,95.61681222707423
2512750,92.98889425398357
2512780,88.68886861313868
2512810,95.50070028011204
2512840,83.14185140802876
2512930,91.54009241641751
2512950,96.82411943083741
2513050,92.5055449330784
2513080,73.28595317725753
2513110,93.75524079320112
2513170,81.58531198233021
2513200,86.73879781420764
2513230,80.15185016583209
2600001,17.51219512195122
2600004,18.714285714285715
2600005,68.99817726133514
2600006,87.51546391752578
2600007,93.37865497076024
2600012,90.89871382636656
2600013,79.61023851076207
2600014,85.60240963855422
2600015,73.01500357227911
2600016,93.72803617571059
2600017,82.03330970942595
2600018,89.39322533136966
2600019,85.68435754189944
2600020,45.631156930126
2600067,28.903191489361703
2600068,70.48965517241379
2600069,79.12213740458016
2600070,64.07142857142857
2600074,75
2600088,27.926102502979738
2600092,76.00312500000001
2600093,85.15573770491804
2600096,77.171875
2600099,81.28251121076234
2600100,93.2885085574572
2600103,75
2600106,90.08830022075055
2600114,90.17533252720676
2600125,85.8433734939759
2600139,88.95047418335089
2600141,75
2600142,77.54117647058823
2600145,64.13181818181818
2600152,25.857677902621724
2600153,54.10655737704918
2600156,81.38669238187079
2600163,90.06593406593406
2600164,87.08037974683543
2600166,68.66108786610879
2600168,92.63435527502254
2600169,85.66666666666666
2600170,86.54320060105184
2600171,92.91739422431161
2600182,78.64864864864866
2600186,84.32871287128712
2600195,79.17041198501872
2600207,89.61864406779661
2600210,74.38736059479554
2600217,78.70388349514563
2600220,91.10227272727273
2600222,65.45714285714286
2600225,93.92511261261261
2600227,80.05316455696203
2600228,96.22354694485841
2600232,94.9451585261354
2600237,93.43378519290928
2600241,79.05637982195846
2600242,79.61952344350499
2600243,79.00884955752213
2600250,75.58536585365854
2600255,80.26801152737752
2600257,24
2600265,90.65052950075642
2600267,73.82962962962962
2600269,26.897727272727273
2600272,14.313953488372093
2600273,71.10133843212238
2600274,25.11764705882353
2600275,45.69691629955947
2600277,85.10714285714286
2600281,87.16284987277353
2600284,89.44223732357554
2600285,58.21518987341772
2600291,95.57167090754876
2600292,18.326153846153847
2600295,85.09803921568627
2600300,88.5
2600301,90.84933774834437
2600315,75
2600316,12.81196581196581
2600317,85.36974789915966
2600318,19.82975460122699
2600322,9.245893089960887
2600330,10.269679300291545
2600943,6.62015503875969
2600947,28.456521739130434
2600949,36.26181545386346
2600951,26.59656652360515
2600952,90.88646864686469
2600954,67.21800947867298
2600955,34.53191489361702
2600956,91.4976377952756
2600961,91.42455242966751
2600967,82.43396226415094
2600968,15.328687572590013
2600969,57.83980582524271
2600972,29.18449111470113
2600974,76.75729927007299
2600977,87.50422535211267
2600980,27.770642201834864
2600981,71.77687443541102
2600982,19.331818181818182
2600984,56.251074806534824
2600988,53.39257294429708
2600989,84.66597294484912
2600992,51.002565418163165
2600993,91.70488322717621
2601000,75
2601001,55.11447260834015
2601006,33.64825046040516
2601013,18.105263157894736
2601014,75.65876777251185
2601017,46.922764227642276
2601019,34.50760456273765
2601023,15.920863309352518
2601025,26.347826086956523
2601028,80.48863636363636
2601029,67.02849740932642
2601030,87.00666032350142
2601034,17.669148936170213
2601040,40.69932432432432
2601043,68.996632996633
2601044,59.92156862745098
2601050,41.76631299734748
2601056,18.26809015421115
2601057,24
2601058,23.878157503714707
2601061,85.72681281618885
2601062,86.1319199057715
2601063,38.02380952380952
2601065,58.67052023121387
2601066,17.848346235045742
2601070,29.976589347079035
2601072,36.403669724770644
2601074,33.310344827586206
2601076,15.75886524822695
2601077,25.87231136906794
2601080,83.3625
2601081,76.71388101983003
2601085,72.54545454545455
2601088,17.124044180118947
2601089,69.85714285714285
2601091,9.442946058091286
2601092,17.67398119122257
2601095,85.64134690681284
2601097,18.76271186440678
2601099,9.539156626506024
2601103,74.88765383088527
2601104,16.23542001070091
2601105,14.011278195488721
2601112,12.135849056603773
2601114,29.60606060606061
2601117,14.46808510638298
2601118,35.904761904761905
2601120,27.384615384615387
2601126,24
2601890,90.31944444444444
2601920,83.0633971291866
