leaid
200710
4817390
400440
600046
2700363
4701590
3600119
2280100
3502800
3701140
5401650
901920
1919140
2505970
2314130
2926760
1201080
806900
1201740
622500
4006060
2000353
4826610
4030240
4110040
2100270
407430
2906120
4836000
2600322
400079
4808090
900120
803360
100630
101230
2921100
4834170
3600152
4900780
4220430
200485
631530
1201290
1304020
4814730
503320
4833960
600121
622410
3620340
3906496
628050
2006630
402690
628650
603600
602820
602730
2507590
600017
636972
618930
802640
1000180
2503300
2505370
2627660
1737140
2907050
5507530
1200420
1200480
3600085
3702970
600002
1730450
4813020
4844110
3700030
2928860
2508040
1302280
1303570
1927390
1920130
1908970
2200720
2201650
2505480
2635730
5305850
3417760
1202015
3904465
1736640
400347
5301660
1742790
3904758
2600982
3600092
4218990
5310050
5101020
3813510
2600139
4811680
629370
3704740
3416400
2400390
2610560
4835760
1804500
4111250
510920
5604030
1600180
1601500
102400
4010440
1600139
4022770
4200144
5310110
2400090
3305940
2104890
4029886
4833420
3614850
5400690
1730480
2700005
100510
2400480
4827810
1807020
5500150
4838580
5102710
2700163
3700012
5507770
5513710
5102730
1803930
3100105
3626520
2201950
1927060
3704890
2000349
2621390
4503907
4830600
803870
4831290
2011430
4846680
3600084
803960
5310140
502550
1719080
4017760
1731410
4105670
1742060
5514940
2601072
1810080
1810440
1810740
4210740
1718060
4200021
600079
3502550
3611190
633840
614400
2200870
5101050
5300420
900360
3502460
2504440
3412990
4821450
691005
2717100
2712210
5515990
5102250
2616440
900218
2706240
3600087
3904978
803450
1740320
601620
2200540
3704720
605700
4807710
3600123
1800360
4111610
3904459
4112240
5515780
4110080
5301140
4819560
5400510
2607620
2925410
2625230
1804080
5100048
4829850
3172210
5300390
627850
1802660
3300616
4101560
1201680
2200270
2721450
3410560
4814280
3612030
1810800
3501950
4009810
3600077
3600083
1700007
1742450
1803870
2618840
2719170
3680140
3618480
2700055
804860
1727180
2738880
3703570
3904453
5500570
803840
2740740
3704620
3621270
3904476
4700750
3701080
5003450
5309270
4224150
5507590
635430
801950
1603000
1810650
3408640
3905043
4109330
3703780
5304620
5511940
608460
2400330
2400510
3407050
3412840
5500540
3904736
408800
2012000
3904689
3631320
5400180
2621420
4215450
4830480
3416890
2636330
3615300
3502070
3628680
3617520
4831920
635700
622800
4822980
801920
3412690
903330
3600100
2101980
3400085
2800960
2802850
3502010
3904511
3904681
611820
3904412
1801410
5103710
4031470
4018990
4002520
2200840
4109600
2712900
4224030
5300008
3600076
4025200
4811990
2915480
4103630
1716350
3501410
3173740
634440
1711250
3176800
4901140
4101920
4831770
2616380
5506750
2906030
4813350
5509570
901530
619140
642510
3608910
2630390
3613620
3601036
5504960
3403210
1200600
3406060
640590
4032940
4101980
1811100
5513680
4703590
3904887
3622290
3701950
638010
3904531
400898
4014850
5512960
634410
2919410
691052
5508640
3904807
3805160
1703960
2104410
2103960
3904701
4226850
1803780
2732700
5301110
1300510
1931350
1907590
1811970
2007350
2502640
2608610
2626010
2624600
2925110
3502520
100240
2707350
3606660
401410
2512270
5308250
3904957
627590
2804110
2920410
3625170
600104
1201560
3900277
2732390
3021270
600069
2629940
1304590
612120
4616950
200760
2917880
4400120
900027
2905280
635310
2104950
900002
1706420
4028170
3604870
2635160
2700361
3900478
1601110
4816230
2629340
604290
3701920
2802430
2622050
2000002
604740
2503750
614250
2200300
3700530
2314777
3702310
3302880
1201050
4659820
607440
604950
102310
3904490
100840
2723820
1727450
2725050
5101260
5101510
2506510
3904518
2100570
1802880
3615030
5301830
903300
804740
803270
691122
3701770
4400017
2802160
1302610
4202310
4206860
4219170
4211700
4222410
101720
102370
5006990
2600971
5505640
2617550
2000351
2731800
3501020
4003750
805550
1201800
3100111
3411340
4503180
4666270
403450
400450
403780
409733
4219500
614550
4641550
629940
611520
642000
641280
639420
2733840
608190
900031
634620
691030
802580
3623670
2012360
2621180
2200660
4900131
403950
3600001
400021
4824990
2201020
602450
1915180
2903480
4816530
1700003
5401590
2102460
2511460
3904831
408170
635850
804350
504590
2908430
2916190
2708070
4110410
400212
4842540
641160
2506930
3701500
4103480
806240
2102860
626880
614430
4016740
4825170
4503750
1719830
2101500
2741430
3100133
1724750
3703090
5101170
2926070
2613110
2201830
628270
3905088
3608100
1809630
5302820
5103870
2803960
633110
2929430
3501710
400349
623610
5515810
4815000
2708100
901260
640150
3012990
2801320
2105160
4600025
691024
4017220
1732580
5103480
510260
4032130
4280590
3904881
4702880
4703450
2010320
1904950
3703450
1201110
625860
1001300
4810260
103062
4015840
4101740
2601103
2636630
2700040
2700045
2700071
514370
2700420
2707410
2730030
2742270
3404590
3480180
102910
400103
400367
3700077
5305910
401600
402920
500072
500405
600001
600009
600068
601442
602430
605730
619650
621540
642210
691002
691010
691026
691035
903090
902820
4701200
1000230
1200330
1201590
691003
1701426
1720760
1738970
1743330
1800175
1800179
2008070
2009140
2100510
2103270
2200275
2314832
2507020
2511010
2512780
2511850
2600949
2600986
5307470
400650
2601105
2604830
2609150
2609900
2614250
2615870
2623100
2628740
2630210
2634410
2700100
2634650
2700123
2700424
2700426
2702264
2708220
2709510
2714070
2714260
2722950
2733780
2791353
3180090
3904424
3502370
3605850
3905165
4000796
102640
4106740
4111040
1602640
4111940
4200894
636600
4211580
4226130
3024180
4800075
5100300
5303030
4801405
4801449
4816260
4820010
634140
4839330
4842510
5305160
5000391
5000027
607920
5000392
805460
5500079
4211340
5507320
5512360
5517130
5605090
5300016
632880
3900496
5507170
4108280
4826310
602010
4811730
3680780
3900490
3702370
3700780
4833180
507770
4503150
1201950
4800016
4029040
4702760
3901411
629580
3900228
691020
2680520
2102300
2700315
4832740
4900164
626100
1800098
2703180
4021180
2600100
3480362
3300036
1200810
3600151
4901050
4837740
3680380
2500025
3906568
5305760
1301740
1200090
1100089
3100178
400772
616620
5304560
5509600
902790
4800076
4202900
5601420
4808700
4800179
606870
4701440
621270
900700
691031
3601022
1303870
4226040
600160
505850
3600135
4400024
3417500
3901414
3701620
1915330
4825660
3404110
400243
2614520
3501080
4839990
1800138
103360
1300217
4028680
4800210
4800257
4835100
691036
4834500
2608910
2804560
2100900
3901409
500398
629270
4209931
2700221
4503360
4824420
634880
691042
3480300
4801438
619260
609640
1804050
1913470
3900647
2709420
5400511
2803300
2503660
619890
1100031
5400870
4000778
691090
614070
400405
4111580
638880
2700235
2731780
2615540
3700114
1701383
4703960
901470
3175360
4111670
5509750
1603090
4503810
2916740
4824120
2932070
4844280
3400050
902070
5301350
400348
3303930
2707200
3307330
3904380
3600088
4203688
3702680
5305790
4817640
1601950
3700580
2513230
3700330
5101470
101920
4703600
5400900
2624750
2803900
638280
4222370
2802610
4703690
5601470
500063
5504290
3901595
4813320
2915390
803540
5302610
4819320
5000402
1304410
2718780
3704500
2311730
2622740
2007950
3409950
4702640
5304590
1201890
2612560
5000400
1600005
2622970
1800186
5300343
4800213
5000399
5300240
2608580
2680755
4000753
642140
2610110
5510710
1914700
2680620
5507710
5000396
1200840
4843470
2624720
2680820
3200023
2612930
2801191
2612810
3904410
4000800
5000403
691051
2680900
2601113
3100187
2010140
612810
4000799
2620280
500073
2708190
5000397
3418000
2621150
2601114
100270
102100
400112
400640
400965
400970
500076
510680
513410
601428
601447
606270
3102820
611460
3600096
616320
632040
642420
691006
691012
691027
4816950
691047
804500
806120
1100107
1200630
1201770
1201860
1729730
1301230
1701433
2505580
2103150
2200293
2200299
2310650
2314807
2314833
3480360
2600967
2601013
3602700
3200060
3400788
4000768
4200896
4214430
4212330
4800203
4822920
5000395
5900191
5900103
4208670
1700031
4820600
4800211
5309450
5100840
1803940
3904700
4813290
1712000
1303960
3700337
5515900
3700101
3704920
4500720
623340
3901412
691041
691078
513110
2604620
2600318
2614070
5601980
3819880
2733510
4813200
400395
4826400
503750
2619830
2105320
2601030
1303840
200570
3172390
512450
4503060
5305820
600038
101830
5400810
4503030
2706090
4820280
2103750
641190
500060
1803690
5401110
3700406
802700
4500870
2907460
1713320
2704440
3007080
641580
1602340
691137
3700317
4501440
1300150
600122
2006390
1600510
1700184
616325
2714220
3900498
3702250
3400080
618730
1808910
2201050
2102160
3900152
2507230
3680340
4200825
4503420
102480
2633840
3400089
101730
900007
903480
5305130
3600991
1800106
4826640
2711370
1741070
5401200
3105340
2624960
2680720
4205700
1809120
2742360
200800
405980
2633420
2700063
691007
900015
4825260
5103600
1602490
3024230
2314791
3414670
4810590
5302400
4006870
1602580
1302670
2801950
4203120
1600140
607900
2901000
3100091
1912810
4837150
2008280
4503902
802340
404970
1810110
1200030
4838360
5508160
2700372
3600097
1708500
1710830
4400870
4800004
2009600
2908250
5102340
4210980
1812180
3304290
4209360
4203000
5101890
5103780
400612
2600164
4813920
2011550
4811040
1724900
400384
1739480
5306150
4109120
4800010
600135
1809370
5400540
5514160
5503510
622230
5103130
2200510
2916400
3800059
5515150
3008280
3905074
4019440
1724390
3701260
3015120
3624750
3610860
4023610
4844960
5400480
1800142
1300390
625800
1903220
1600270
2200570
2311100
2628140
633750
3500900
3700011
2802640
4702970
5502550
5511160
3600091
4701950
2700007
601425
2630660
1801050
2100620
2105430
2201230
2803570
4102490
5500510
5510350
3200510
2732250
4812060
2680660
1801230
2803120
4031980
2721320
2802790
3600090
3403300
4701390
5500960
2804320
2803750
2804500
2906990
2917970
4200848
5300330
2922140
5516500
2926160
1920850
2744160
4500008
3100077
612840
2702760
4836210
5103420
3175210
600158
2617370
3014700
3100096
4828500
4025410
3610530
3606090
5302460
1301110
3703000
3680700
3614760
3904393
1201980
616740
3904639
3904914
4024690
5300030
1812360
5503090
2802190
4842900
200270
4901080
2200030
503630
4103390
5102460
4206930
4817790
4214730
5502520
1810290
5511550
2713680
3600143
5604260
504860
512210
3620730
3700660
3100119
3701530
2601000
4824840
1701389
2728050
3173120
3905058
506930
637620
4823820
5500780
604440
1200930
1201620
1301680
2605820
3018540
3100070
3621210
3904910
4280080
4900240
902400
4808870
2911220
4012720
3901451
101860
1739630
2703870
3906212
3628710
1800134
3103420
4400065
1800064
2600330
405070
4821630
2710230
3500131
4818330
3904546
103090
3612630
3609720
103540
2005250
2509720
3619950
4811250
3401450
3904475
3617190
4029380
2711010
3502730
4811010
5502610
3805850
4100043
4205370
3904971
4207650
3904750
2500067
4654300
4702700
4700630
4701680
5307320
400248
4607400
3904968
600063
1200510
1809000
3700420
1201140
100480
629820
600101
3600122
3812020
2803600
5401560
103420
4846590
4110820
4840440
4812870
102220
400278
2714970
4841100
2621870
4835370
406070
1305250
3176980
1735610
1710820
2700019
4019980
5516740
5303930
4008040
2740665
3700900
3614700
5603770
1200660
2700026
2101320
3614010
2314816
4702520
1710650
4829190
802940
640300
5605820
503960
200770
4204230
1600016
600022
638790
3500510
804680
806180
1201350
1300420
1304800
1920460
1722770
2500085
2508820
2602730
4222980
5308160
3413650
200020
2006540
2104590
612070
4824060
4830570
3904516
4651750
4703180
2617250
2005870
2932110
2620310
3904615
4209540
609120
5102520
2928260
3905044
637680
2600281
4280670
2503070
101350
2625980
1908220
4828890
2600001
2730090
2725200
2629460
2011640
2915660
2920490
5103810
3613710
3612120
5300780
3904409
2912540
3614190
614880
4033360
4631350
600060
2804020
4217760
4845480
2700139
4900210
4502280
3302990
200100
1927000
3705040
4900017
4829670
4833010
4006180
3901429
2907020
630250
1300990
1904830
3904548
3621300
4822530
4019260
100008
903030
5100270
4900480
3600103
4017850
2600217
2512600
4400660
4819530
4813960
5308020
3005040
4800133
2803180
1601900
3500750
2803690
2921810
4013650
1800009
2928290
3904709
600061
3904617
4211190
4029640
3170710
4024180
1811220
2003540
4702340
5505220
3414010
4827210
1602520
3904783
5100560
4827510
4000013
5101770
4838080
3703330
3905085
3904879
1711370
5304150
5401230
3413560
2921510
3704200
1924870
5517070
4828110
3400032
2630990
1810920
3604370
3616680
631620
4823140
5504650
400841
805370
4821420
2400210
3813400
400357
4700510
3501380
3627240
2000346
400420
2700103
1803300
3703930
2804800
3023550
4702310
3178720
3176860
2600170
3904853
4900360
4207590
101140
2612690
4841520
1701392
3600042
5310170
5102430
506270
3904391
608160
636390
635670
600062
805400
805910
1200270
1904440
1906540
3702190
4813590
1731230
691046
4816500
200600
1810710
4808880
103210
4832280
2008130
5401621
5900197
2201680
622560
904620
3704530
5900117
4808940
5304950
2705790
2680240
402370
691048
903540
2200420
2918300
4703090
2804230
1734410
505500
3600086
3815150
4218210
600080
500068
100420
1729010
2929280
2742330
3304680
4020460
406740
1904200
2913170
3100141
3414550
2000001
2707380
3100082
5304230
4020310
1722830
100960
5309630
3100172
4222050
2100094
3407590
2803830
3904514
5400930
1304470
1800420
2103090
4009450
2740810
2926850
102040
4817760
2700036
3174820
2610050
4500004
2500058
500051
4108830
400621
2604260
691008
609690
101380
633720
2100750
609390
1707440
2919230
805880
1302400
1907080
1912120
1912660
1912690
1905750
1601920
1728530
2006570
2003960
2700013
2920050
3307115
3406540
3502250
3627990
3704410
4502310
4700180
4679350
4826790
5511100
630660
2617520
502790
1603400
3600149
5100330
605040
4820250
4846770
626370
200775
4501860
1710440
200130
2733390
506420
500023
608130
3613110
4107280
2733810
1600360
3411980
3617640
637260
3812660
3611520
803480
400373
904470
1600815
3620370
4500690
4807830
626910
2628560
402860
615180
2802250
4502520
4828290
4841700
691045
2680990
2802460
600123
4024870
5900057
3170530
5103980
5309180
4676680
5900031
1709300
634980
2744070
1700006
5516260
2600225
102130
1806840
2906480
3408940
5400060
620370
1602100
4704550
5508910
1100043
400834
4821600
400311
3904871
3100183
4821390
3200300
3600121
691019
2103780
3601065
2738190
609570
1712090
2201440
2680504
2617940
2635850
2636120
2633900
4212540
4816410
2500013
5102310
2715030
4811190
4841070
3905054
618060
633860
3629670
4022650
4221150
4829580
806060
600084
3904642
905371
2744190
3900077
2622380
902640
3100114
5511310
4819950
102520
691043
4842450
5503240
406250
4816110
2000023
2010950
3904652
2922740
3616440
3906204
512060
805250
4813050
400130
2512210
4827300
4813530
2708955
5508730
2105100
2712420
4840020
408340
3169840
4702280
2707450
1809750
2400150
3410720
3619320
4012690
4809570
2929130
2100330
4030048
805130
2717780
2505470
4111220
1903540
4604270
3000933
3904552
409160
4204980
4224060
2500001
1800105
4839600
3621000
404630
3705020
900450
5400090
611110
2612960
1301870
3200360
4618120
3415060
1907350
2009060
2604950
2607800
4900052
511850
606900
4704470
2603240
5306450
803150
3800390
500082
2511130
1741250
2803060
4701980
2400270
5309540
600075
3904804
3402670
3803060
4102800
5100180
2711220
2926490
2919260
3600108
4846350
1704170
2728970
503640
2600006
2501800
3500330
3600158
3904437
4800209
619490
1803960
500047
3105160
3006330
2904890
3100115
2600145
3900530
2802820
3500480
3904707
3904744
3910025
3600006
4601026
3900125
4106630
4011040
806690
2307710
4014080
4025800
600067
3307300
3904611
4830780
4503330
4205860
4208280
4217670
1918750
3904480
4900720
5007800
5502730
400407
4703510
5508550
2512750
2728170
3014370
4825890
3904553
2706060
4676740
4833980
4825620
2006510
2012810
2680860
3600120
4832910
4180180
2102280
4824260
4280270
1600300
3103330
2012990
3600101
2623490
5500036
600042
5306420
1807380
4219050
4216980
1000190
1200450
1734380
2619170
200520
4800174
624540
4104620
5100045
407130
2314700
408230
2012420
2629670
4827990
3615570
3904503
2923530
5301170
1600750
4502490
4225290
5303810
1806060
2500054
3802530
5400300
5900141
4818750
102010
5307230
4280491
3413620
5509510
635600
4900810
4820070
600076
1301860
1800041
5510590
2920640
400632
2911910
3016530
4013530
5307770
2101440
3100120
4844410
5502880
4502100
4280470
4219710
4815480
4821330
3175390
1700039
4221180
4213470
400267
633630
901360
2607890
4828740
2100840
1808460
3600095
601322
1908910
1602370
1803480
1804590
1807470
2931020
3614250
500070
642060
601415
200360
601332
1304140
4800001
407520
2636660
4826580
2680880
3616950
3600078
691111
4206030
603840
3700104
2600267
5401320
3480361
2008310
5103060
2200810
4110680
2710170
3501140
2700006
3105630
3176170
4204740
2700130
2800820
2921875
5009180
3905004
200840
4821150
4801414
4811280
4700146
1804470
2700099
1201170
2507140
4205910
4839930
2104650
3410470
3410080
3901533
2700318
4826850
1303390
632270
619320
621210
610050
624660
5101440
606780
4844810
803030
802880
800018
1200060
1903780
1916320
2008880
2680480
2623460
2918480
3000091
3104980
3700690
3704080
3904547
4703900
5005620
4843560
4400240
2627240
2740830
3011520
4841220
500041
1805460
4225080
4032040
4216860
4825740
3600080
4208580
4204320
4834560
4829400
2614460
3615060
5103900
2201380
2913650
5900158
4223640
3628590
3900385
2614100
4837320
400223
614760
4824960
900005
2504500
5505670
4800159
5501170
3800005
901620
902670
1302310
2803510
2314776
3904528
3028380
3627120
1908580
1802550
2503150
2100030
2309930
400636
1603060
5400030
2912290
3900285
3623370
3806780
1302220
1903360
5103510
2905250
3800014
4017280
3500156
600036
4004360
804050
1713920
3905100
4014670
4013740
691022
629130
624500
2509630
2505880
2622980
2626220
2612420
2623610
2633540
2930330
2925350
2700014
4209240
3012210
3680720
4823100
2928590
5510950
1812090
4008250
4280440
3171610
600027
3010290
2680100
2932220
5603310
1600155
3614730
200862
904980
691040
2603570
407750
5100071
1100087
3408520
3628800
900990
3904384
2600992
2005730
4225170
400827
1700015
4800070
4703870
3600099
3600131
2604500
2629220
2009390
4400780
3500138
2621240
4807440
601339
2633360
804230
613890
2102760
3606180
2616500
3624360
3625650
3600003
3616620
620670
3904421
4610560
4015370
4200003
4700360
4703990
635830
1737830
4843650
2101650
2507740
902310
3622140
2508790
1000790
2105790
691021
3905069
4021720
4202100
4221090
4502670
4807650
4639990
4800049
5002820
600082
4816710
500001
3817910
3680920
4280320
4900870
3904759
636840
3700480
2607590
3172810
3417100
3800825
4841970
2700022
4821960
4107020
2103120
4812810
3800401
1200240
1900021
3904523
101800
3171370
804980
4813500
2925450
5600960
638770
1601590
1600011
609030
1810020
3904603
4819440
3900100
1810830
2200210
3631500
4215750
2006720
3901356
4842990
1727300
4006850
5100960
3904400
3408400
2611400
3502280
1700175
2005610
5304860
5305430
3900177
3629240
3702100
2104620
2600274
400074
5503180
1601860
3700111
4502790
4836450
5305020
4207530
630360
4225870
1305760
2711040
600014
5401020
2615600
4221570
3602400
2913830
4223760
605280
3631560
2625950
4818180
504680
4202400
2000350
4815750
806090
607970
4702220
1301290
1929580
3701680
3172150
5308700
500071
806150
401230
200050
2311160
5103660
623080
3500990
2006360
2612990
2616110
4218740
1803090
4208850
4800253
3502430
3901314
2900592
1732700
5305940
3408610
1717550
102850
2804680
100360
2634260
2711085
5100990
4021360
4022620
1700177
4209570
2502460
2602790
2622290
4807890
2302640
3620010
3500110
1600840
4215240
400366
2738280
4400720
4815270
1201650
2000016
4503480
101290
4602070
2200600
4800205
5302490
406030
4226550
2200480
1001280
2012630
4010500
2914340
4500980
5601090
200007
1724570
2680600
1000080
2101410
2314100
4700900
904920
613920
1600001
3900101
4823010
4842060
400814
610350
2907350
2506990
691033
5500390
4843200
5401500
2733000
634710
2680680
629490
1913320
1926400
2314670
200690
3900042
4630800
500066
1708550
624720
900003
2314819
2500556
2627210
607800
2804260
3700318
3800060
691009
3404500
2012260
2804650
3200120
4027930
4033330
1600015
3102770
3100071
3904994
4015240
3904751
4828380
4202550
2801470
3307360
4002720
2101760
1725320
3403900
4502340
4010200
3616800
2502820
5101860
4812390
1807980
3103210
691025
4836300
1100013
1737170
1725650
4030360
4702070
3680520
4812420
400083
4830210
5300010
509390
2802550
4019860
1725050
4022830
4219290
2800870
5513650
3178840
2802520
5101980
1734230
1811580
4206590
635250
4821720
507860
409630
617220
626640
807230
807320
1303060
1905070
1913200
2007740
4212750
4641300
4703030
3621810
400280
904740
4822500
4808400
4600027
500006
3626880
3611370
2629370
3026670
4817850
4836390
503840
1711850
2104200
3628950
623160
4104500
603030
4700151
635130
2608430
4821660
5503860
1709420
2680770
2680000
3500125
3621240
2700115
4664140
4828620
2611640
3702560
1304950
5100360
3100034
3600079
3904941
619950
1918780
4814310
4808550
5501260
2700124
3302460
806750
2705730
3700097
4824480
3904601
603300
2721390
4002880
1905430
1914160
1928230
1716830
2200020
2201530
2201770
2505490
2680580
2511970
2635220
2636540
2700039
2915600
2915510
2903120
2929810
3629190
3703210
4016560
2700084
2800390
2909780
102190
3626070
3404800
691018
2104140
2504200
1603240
2511735
3628110
630750
5303960
3176620
3411490
4822320
500030
807200
400381
5300060
3413140
4808310
400775
4280360
802520
2600275
4811790
3900106
1930720
3616500
3410500
3603870
200060
3703990
2621840
4818210
2713920
4837710
4212300
4280490
2004710
3602670
4655710
2602520
633150
3617760
2742160
4832190
508240
2009240
4800115
101590
4206780
2700226
4015210
1717730
3904919
622740
2702970
5301800
5501590
1000015
1710530
900910
407700
3904739
1918480
1930560
3904364
2400060
2623550
625470
1300214
1300540
510170
2627900
5507680
1723970
3501800
4200833
4835070
4502130
5400420
3025140
3620190
407240
5900163
3409210
3606210
4218270
601343
3500270
4206550
5302340
3904674
805160
2201800
631170
4007350
610860
2013110
3910024
4003180
1602850
2512930
4800252
3621900
4829160
1600017
5400240
3627570
4829520
400364
608370
602970
642560
509000
5514550
5515750
3480240
634800
5309690
2400660
2801189
3416290
400238
2700117
600034
3415480
3904348
4835400
2006210
2707470
5601700
691017
4014970
100390
4602640
2700314
2700367
5504500
102970
1200750
1900023
5104110
1904080
400149
2201320
2802040
4831040
1718030
3501110
2600207
1600930
5512120
2913140
2611970
3011880
3023070
3011850
1715400
4280430
3904933
622110
1703600
4214100
634590
5002520
3411700
4021510
5504050
2741880
2900020
3417940
4007710
4811700
2700008
600048
2005640
4113530
3104200
3704050
3904558
2625680
600140
2707290
4818600
102580
643410
806480
1202016
2603990
2619100
2624180
2700160
3004800
3700750
4600028
4634480
4900900
3904510
4029400
4827240
1807800
4702010
4105910
602700
3904803
101890
2201620
4009060
3162950
4026910
5306060
4222470
3904778
1600152
3905130
4827000
1801710
902490
4900630
5501500
3812540
3177730
4839360
5400750
3702160
5305520
2601920
3905072
200730
1737080
4843920
603090
400832
2008790
100007
3402800
400923
400288
1925980
3627060
5309570
2400540
1201320
1907860
5103840
2624150
1805700
691032
3609840
805730
3402440
4844310
5900104
2723010
4200760
4800227
2700086
2715510
1800045
2103900
4700660
5304740
2714280
2711760
5505520
3905001
2007560
506690
3808130
4826250
1737590
2919920
4009000
5900173
102350
2615390
2925230
901020
805700
1913110
400341
5306960
4621390
1302100
1304830
1909480
1720610
2802940
2104050
400680
1700054
4280310
600118
1700324
1735310
5509210
903240
2700193
3502190
601414
600093
636820
405930
903515
3104100
3629820
3702010
4836180
2614280
606570
2927060
3606240
4015990
400078
3500152
1809360
4837500
5300990
4200074
4818150
2007860
1712240
1601570
1930990
3629130
3612360
2626760
3501620
4006510
2201470
610620
3621780
2801860
3703310
4400570
500035
1931920
3680280
4846260
2011190
2804080
3175000
4503390
3813920
3904375
5102070
4109000
4100009
103270
3900052
2011760
4226760
5306090
3904684
640980
632070
2912240
2201080
2918540
2510380
4200868
1804560
1929730
2633750
4008790
3175330
900024
502700
2928530
3904985
1729340
1713710
2003870
2011040
2623790
2616470
2608670
2623820
2636485
2931920
4701410
1303660
3905141
1700032
3680820
3624210
3402640
3618960
802040
5602820
500056
1301590
3627980
2606500
400881
1600171
3900031
509150
4015420
1812870
691001
1734510
2613560
2635520
4401110
2623910
2713930
3800053
2700088
400345
2507110
3904862
4704440
2801410
4503900
3702820
3011260
3613380
902550
802850
3704880
2922890
3600998
5308130
402530
2628530
4022410
2004170
2007890
1915660
2012450
3607710
2615730
5605700
403040
643080
4831560
4031710
3622770
3607230
3904428
4830420
4816860
2102010
4815570
4843400
605010
600113
2625140
3017580
3631590
4812640
4821000
5900061
4827780
1915210
2619470
2600220
2906000
4401020
3416860
2012780
3303750
3905079
600013
642930
3612300
3405610
3631440
3904950
3400090
3702040
4809200
3905133
4112930
404280
406850
4400036
2600984
602670
2103330
606990
3626760
2800185
4225830
3501500
3403120
2201290
3011650
2600015
2713110
2102340
2635190
3626850
901230
3409120
4502760
2505500
3813710
2607410
4401140
4841250
600077
3304670
4820500
3901496
3417700
3100003
3501260
4012060
803300
2803990
3407920
600007
4013080
3624000
3904498
3900381
5101710
2600277
4841910
1100079
625150
2100420
636970
2605850
3008850
503240
4832460
4219530
4200036
2700024
2508280
2700101
1301380
2730150
3900223
2600952
3700351
3700334
4205550
3905171
2500547
803990
605240
2102490
3611400
3403990
1903150
4837470
101980
3900002
2101350
2511220
2906150
3500124
4808910
4812360
5101690
5103300
2200630
3900176
1200210
4815600
403870
4619170
601423
102670
3613770
4846710
2101020
2601980
200070
507350
4608520
4827720
802190
3104920
4017580
1927600
3901567
1908520
3622170
